traffic_id,traffic_date,partner_id,sessions,add_to_cart,checkout_started,conversions
578,2025-11-29,PT00001,6081,844,626,44
579,2025-11-30,PT00001,10440,1586,902,69
580,2025-12-01,PT00001,9066,1348,776,59
581,2025-12-02,PT00001,8058,1083,635,54
582,2025-12-03,PT00001,5835,1070,717,41
583,2025-12-04,PT00001,6888,1176,854,59
584,2025-12-05,PT00001,9372,1275,866,66
585,2025-12-06,PT00001,7632,1355,853,54
586,2025-12-07,PT00001,7299,1048,736,40
587,2025-12-08,PT00001,7767,1163,783,63
588,2025-12-09,PT00001,10221,1599,979,65
589,2025-12-10,PT00001,5862,879,615,43
590,2025-12-11,PT00001,10743,1785,1130,85
591,2025-12-12,PT00001,8382,1211,716,46
592,2025-12-13,PT00001,9300,1360,919,60
593,2025-12-14,PT00001,4998,896,561,34
594,2025-12-15,PT00001,8022,1000,660,36
595,2025-12-16,PT00001,8109,1109,650,35
596,2025-12-17,PT00001,9930,1286,913,39
597,2025-12-18,PT00001,9129,1678,1223,55
598,2025-12-19,PT00001,11295,1733,1149,77
599,2025-12-20,PT00001,11547,1373,971,66
600,2025-12-21,PT00001,10362,1355,785,63
601,2025-12-22,PT00001,9687,1488,1003,64
602,2025-12-23,PT00001,11529,1477,924,65
603,2025-12-24,PT00001,4263,601,355,21
604,2025-12-25,PT00001,8898,1303,831,37
605,2025-12-26,PT00001,8250,1091,685,51
606,2025-12-27,PT00001,7443,1274,704,48
607,2025-12-28,PT00001,9846,1568,974,63
608,2025-12-29,PT00001,8523,1199,744,56
609,2025-12-30,PT00001,8580,1459,954,63
610,2025-12-31,PT00001,6597,1015,705,45
611,2026-01-01,PT00001,4572,634,375,23
612,2026-01-02,PT00001,7926,1221,844,54
613,2026-01-03,PT00001,8592,1071,592,36
614,2026-01-04,PT00001,9546,1245,809,75
615,2026-01-05,PT00001,9261,1669,1066,65
616,2026-01-06,PT00001,5661,553,365,24
617,2026-01-07,PT00001,5499,698,508,37
618,2026-01-08,PT00001,9432,1155,823,55
619,2026-01-09,PT00001,8427,979,607,39
620,2026-01-10,PT00001,7995,1203,828,61
621,2026-01-11,PT00001,4668,787,459,23
622,2026-01-12,PT00001,11430,1801,997,21
623,2026-01-13,PT00001,8856,1374,998,64
624,2026-01-14,PT00001,9963,1733,1053,84
625,2026-01-15,PT00001,7407,938,527,40
626,2026-01-16,PT00001,10356,1728,1198,84
627,2026-01-17,PT00001,10269,1414,959,60
628,2026-01-18,PT00001,8553,1153,670,55
629,2026-01-19,PT00001,7599,1100,755,48
630,2026-01-20,PT00001,8055,1437,919,60
631,2026-01-21,PT00001,7983,1257,863,50
632,2026-01-22,PT00001,8979,1285,934,43
633,2026-01-23,PT00001,10587,1879,1181,67
634,2026-01-24,PT00001,11889,1802,1028,57
635,2026-01-25,PT00001,9828,1336,743,63
636,2026-01-26,PT00001,9573,1472,846,77
637,2026-01-27,PT00001,9141,1638,940,64
638,2026-01-28,PT00001,8727,1281,828,52
639,2026-01-29,PT00001,10113,1369,782,47
640,2026-01-30,PT00001,7002,1126,635,42
641,2026-01-31,PT00001,6585,1074,713,47
642,2026-02-01,PT00001,8511,1268,723,61
643,2026-02-02,PT00001,11253,1857,1356,101
644,2026-02-03,PT00001,8832,1319,916,73
645,2026-02-04,PT00001,12300,1679,1151,65
646,2026-02-05,PT00001,11052,1697,1228,89
647,2026-02-06,PT00001,6201,851,580,33
648,2026-02-07,PT00001,6105,889,521,27
649,2026-02-08,PT00001,11424,1513,979,58
650,2026-02-09,PT00001,8019,950,705,58
651,2026-02-10,PT00001,10989,1433,828,56
652,2026-02-11,PT00001,10011,1860,1314,104
653,2026-02-12,PT00001,5736,829,555,37
654,2026-02-13,PT00001,9213,1305,772,48
655,2026-02-14,PT00001,9465,1406,978,75
656,2026-02-15,PT00001,11193,1407,786,71
657,2026-02-16,PT00001,11559,1603,1180,56
658,2026-02-17,PT00001,7383,1107,645,35
659,2026-02-18,PT00001,10128,1733,1190,78
660,2026-02-19,PT00001,10212,1594,1013,55
661,2026-02-20,PT00001,6525,1016,706,33
662,2026-02-21,PT00001,8853,1529,1109,51
663,2026-02-22,PT00001,7905,1297,785,63
664,2026-02-23,PT00001,5952,775,575,48
665,2026-02-24,PT00001,9414,1665,1128,53
666,2026-02-25,PT00001,9873,1410,911,54
667,2026-02-26,PT00001,7185,934,569,39
668,2026-02-27,PT00001,9417,1481,842,73
669,2026-02-28,PT00001,8697,1316,864,53
670,2026-03-01,PT00001,7815,896,657,42
671,2026-03-02,PT00001,10647,1663,1141,78
672,2026-03-03,PT00001,9288,1580,969,75
673,2026-03-04,PT00001,8874,1344,791,49
674,2026-03-05,PT00001,8835,1284,873,29
675,2026-03-06,PT00001,8571,1363,810,31
676,2026-03-07,PT00001,5622,753,440,22
677,2026-03-08,PT00001,10806,1789,989,71
678,2026-03-09,PT00001,13263,2158,1377,96
679,2026-03-10,PT00001,6606,972,552,41
680,2026-03-11,PT00001,8496,1373,1027,69
681,2026-03-12,PT00001,11208,1584,1107,18
682,2026-03-13,PT00001,8634,1096,806,33
683,2026-03-14,PT00001,8091,1331,814,52
684,2026-03-15,PT00001,11814,1925,1266,76
685,2026-03-16,PT00001,8367,1139,641,24
686,2026-03-17,PT00001,9162,1285,796,64
687,2026-03-18,PT00001,8256,1274,946,52
688,2026-03-19,PT00001,10188,1543,878,47
689,2026-03-20,PT00001,9585,1439,973,59
690,2026-03-21,PT00001,10575,1882,1324,121
691,2026-03-22,PT00001,7254,1139,725,13
692,2026-03-23,PT00001,7647,1219,713,45
693,2026-03-24,PT00001,10338,1322,781,61
694,2026-03-25,PT00001,7860,991,646,51
695,2026-03-26,PT00001,9411,1384,881,57
696,2026-03-27,PT00001,7575,1146,686,48
697,2026-03-28,PT00001,10251,1365,862,48
698,2026-03-29,PT00001,8829,1190,801,54
699,2026-03-30,PT00001,6531,1154,860,52
700,2026-03-31,PT00001,8934,1394,1012,69
701,2026-04-01,PT00001,10995,1392,768,40
702,2026-04-02,PT00001,8862,1265,868,34
703,2026-04-03,PT00001,10410,1653,1176,76
704,2026-04-04,PT00001,9714,1687,1104,90
705,2026-04-05,PT00001,8886,1314,803,37
706,2026-04-06,PT00001,8436,1264,750,59
707,2026-04-07,PT00001,5955,985,690,42
708,2026-04-08,PT00001,10158,1667,984,67
709,2026-04-09,PT00001,10140,1540,1014,88
710,2026-04-10,PT00001,7605,979,643,52
711,2026-04-11,PT00001,8616,1341,817,36
712,2026-04-12,PT00001,9378,1416,815,54
713,2026-04-13,PT00001,8487,1380,908,72
714,2026-04-14,PT00001,11031,1711,1167,67
715,2026-04-15,PT00001,10620,1637,1225,87
716,2026-04-16,PT00001,8529,1431,931,52
717,2026-04-17,PT00001,8022,1288,928,61
718,2026-04-18,PT00001,9591,1676,1089,90
719,2026-04-19,PT00001,6192,996,711,48
720,2026-04-20,PT00001,10983,2106,1436,94
721,2026-04-21,PT00001,11934,2060,1540,104
722,2026-04-22,PT00001,6777,1131,780,44
723,2026-04-23,PT00001,8172,1185,831,60
724,2026-04-24,PT00001,7494,1148,777,33
725,2026-04-25,PT00001,8265,1387,882,38
726,2026-04-26,PT00001,7911,1166,815,61
727,2026-04-27,PT00001,9141,1320,862,42
728,2026-04-28,PT00001,7551,1096,726,55
729,2026-04-29,PT00001,9099,1395,825,32
730,2026-04-30,PT00001,11922,2133,1594,86
731,2024-05-01,PT00002,2740,1537,966,271
732,2024-05-02,PT00002,3228,1757,1022,337
733,2024-05-03,PT00002,2448,1250,764,212
734,2024-05-04,PT00002,1689,936,556,156
735,2024-05-05,PT00002,1655,931,698,235
736,2024-05-06,PT00002,2179,1243,821,247
737,2024-05-07,PT00002,2486,1517,921,327
738,2024-05-08,PT00002,2629,1247,850,181
739,2024-05-09,PT00002,2138,1074,698,182
740,2024-05-10,PT00002,2344,1073,691,235
741,2024-05-11,PT00002,2138,1036,603,126
742,2024-05-12,PT00002,1995,1080,739,284
743,2024-05-13,PT00002,1909,1019,760,183
744,2024-05-14,PT00002,1582,937,647,188
745,2024-05-15,PT00002,2086,1151,846,265
746,2024-05-16,PT00002,1890,1108,716,201
747,2024-05-17,PT00002,2120,1241,754,286
748,2024-05-18,PT00002,2320,1259,861,162
749,2024-05-19,PT00002,2482,1393,881,226
750,2024-05-20,PT00002,2348,1192,835,276
751,2024-05-21,PT00002,2097,1244,865,292
752,2024-05-22,PT00002,2485,1283,848,243
753,2024-05-23,PT00002,2511,1365,950,269
754,2024-05-24,PT00002,1872,1051,673,220
755,2024-05-25,PT00002,2173,1255,727,211
756,2024-05-26,PT00002,2735,1284,844,301
757,2024-05-27,PT00002,2214,1434,972,255
758,2024-05-28,PT00002,1841,958,536,180
759,2024-05-29,PT00002,2144,1170,750,212
760,2024-05-30,PT00002,2325,1294,941,277
761,2024-05-31,PT00002,2758,1664,1123,192
762,2024-06-01,PT00002,2053,1187,882,184
763,2024-06-02,PT00002,1665,891,593,102
764,2024-06-03,PT00002,1444,966,588,157
765,2024-06-04,PT00002,2434,1443,906,181
766,2024-06-05,PT00002,1748,856,534,125
767,2024-06-06,PT00002,2493,1569,882,290
768,2024-06-07,PT00002,2734,1632,1157,477
769,2024-06-08,PT00002,2586,1298,870,255
770,2024-06-09,PT00002,2385,1560,1052,297
771,2024-06-10,PT00002,2692,1653,1136,357
772,2024-06-11,PT00002,2140,1128,692,240
773,2024-06-12,PT00002,1815,1123,839,275
774,2024-06-13,PT00002,2112,1343,923,276
775,2024-06-14,PT00002,1776,985,659,208
776,2024-06-15,PT00002,2619,1329,941,207
777,2024-06-16,PT00002,2327,1328,971,238
778,2024-06-17,PT00002,1295,728,431,107
779,2024-06-18,PT00002,2529,1384,957,367
780,2024-06-19,PT00002,2551,1368,975,291
781,2024-06-20,PT00002,2306,1229,847,250
782,2024-06-21,PT00002,2401,1345,914,241
783,2024-06-22,PT00002,2957,1616,1136,316
784,2024-06-23,PT00002,1362,811,562,176
785,2024-06-24,PT00002,1372,682,486,122
786,2024-06-25,PT00002,2208,1304,794,205
787,2024-06-26,PT00002,1973,1287,958,304
788,2024-06-27,PT00002,2520,1373,1006,322
789,2024-06-28,PT00002,1876,1015,684,192
790,2024-06-29,PT00002,1664,922,665,156
791,2024-06-30,PT00002,1063,527,316,105
792,2024-07-01,PT00002,2149,1401,942,278
793,2024-07-02,PT00002,2332,1249,691,183
794,2024-07-03,PT00002,2632,1386,950,213
795,2024-07-04,PT00002,1887,821,590,220
796,2024-07-05,PT00002,2922,1920,1299,424
797,2024-07-06,PT00002,1987,1051,593,156
798,2024-07-07,PT00002,1475,825,523,97
799,2024-07-08,PT00002,2809,1509,857,281
800,2024-07-09,PT00002,2072,1213,789,249
801,2024-07-10,PT00002,2737,1603,940,263
802,2024-07-11,PT00002,2285,1198,895,264
803,2024-07-12,PT00002,2055,1132,807,300
804,2024-07-13,PT00002,2545,1374,918,268
805,2024-07-14,PT00002,3039,1503,860,213
806,2024-07-15,PT00002,1781,913,556,145
807,2024-07-16,PT00002,2641,1220,885,278
808,2024-07-17,PT00002,1818,886,522,164
809,2024-07-18,PT00002,2095,1101,747,208
810,2024-07-19,PT00002,2211,1138,743,249
811,2024-07-20,PT00002,1083,509,329,121
812,2024-07-21,PT00002,2524,1472,944,224
813,2024-07-22,PT00002,2294,1232,691,178
814,2024-07-23,PT00002,2353,1478,849,201
815,2024-07-24,PT00002,2351,1412,925,268
816,2024-07-25,PT00002,2424,1205,804,149
817,2024-07-26,PT00002,2371,1369,835,291
818,2024-07-27,PT00002,2201,1048,783,228
819,2024-07-28,PT00002,1960,1185,847,174
820,2024-07-29,PT00002,2316,1212,735,157
821,2024-07-30,PT00002,2144,1078,668,195
822,2024-07-31,PT00002,1789,947,679,228
823,2024-08-01,PT00002,2389,1451,1067,357
824,2024-08-02,PT00002,2733,1534,877,197
825,2024-08-03,PT00002,2010,1085,784,173
826,2024-08-04,PT00002,1944,1025,696,226
827,2024-08-05,PT00002,2608,1397,968,271
828,2024-08-06,PT00002,2162,1159,858,225
829,2024-08-07,PT00002,2350,1146,663,216
830,2024-08-08,PT00002,2038,993,701,208
831,2024-08-09,PT00002,1902,1025,735,251
832,2024-08-10,PT00002,2419,1418,999,271
833,2024-08-11,PT00002,2081,1177,767,235
834,2024-08-12,PT00002,1914,1235,873,298
835,2024-08-13,PT00002,2137,1009,679,148
836,2024-08-14,PT00002,1819,835,511,138
837,2024-08-15,PT00002,1884,1229,895,279
838,2024-08-16,PT00002,2164,1351,871,255
839,2024-08-17,PT00002,3085,1759,1073,234
840,2024-08-18,PT00002,2481,1262,736,146
841,2024-08-19,PT00002,1633,925,530,139
842,2024-08-20,PT00002,2817,1598,893,284
843,2024-08-21,PT00002,1879,976,588,186
844,2024-08-22,PT00002,1811,953,648,216
845,2024-08-23,PT00002,2314,1397,908,304
846,2024-08-24,PT00002,1440,786,498,160
847,2024-08-25,PT00002,1819,1019,664,161
848,2024-08-26,PT00002,1694,1040,741,194
849,2024-08-27,PT00002,2307,1093,607,125
850,2024-08-28,PT00002,2318,1263,808,209
851,2024-08-29,PT00002,1791,916,565,159
852,2024-08-30,PT00002,1883,971,668,142
853,2024-08-31,PT00002,2125,1036,692,232
854,2024-09-01,PT00002,2223,1180,717,148
855,2024-09-02,PT00002,2424,1594,918,289
856,2024-09-03,PT00002,2570,1619,929,279
857,2024-09-04,PT00002,2657,1273,753,170
858,2024-09-05,PT00002,1826,1041,583,191
859,2024-09-06,PT00002,2427,1130,761,118
860,2024-09-07,PT00002,2094,1300,754,239
861,2024-09-08,PT00002,1891,990,721,199
862,2024-09-09,PT00002,1631,945,586,187
863,2024-09-10,PT00002,2300,1326,963,242
864,2024-09-11,PT00002,1529,901,499,141
865,2024-09-12,PT00002,2093,1226,778,199
866,2024-09-13,PT00002,2768,1736,1245,331
867,2024-09-14,PT00002,1936,1094,659,156
868,2024-09-15,PT00002,2849,1344,756,172
869,2024-09-16,PT00002,982,586,353,106
870,2024-09-17,PT00002,2002,1121,773,246
871,2024-09-18,PT00002,1420,764,519,159
872,2024-09-19,PT00002,2527,1164,730,221
873,2024-09-20,PT00002,2486,1295,887,262
874,2024-09-21,PT00002,1767,1014,595,184
875,2024-09-22,PT00002,2043,1306,746,195
876,2024-09-23,PT00002,1757,936,605,171
877,2024-09-24,PT00002,3002,2057,1308,390
878,2024-09-25,PT00002,1517,760,468,106
879,2024-09-26,PT00002,1749,1007,684,211
880,2024-09-27,PT00002,2142,1048,674,122
881,2024-09-28,PT00002,2749,1761,1216,362
882,2024-09-29,PT00002,1872,1174,871,242
883,2024-09-30,PT00002,2575,1311,892,266
884,2024-10-01,PT00002,2398,1320,741,237
885,2024-10-02,PT00002,2017,1161,728,255
886,2024-10-03,PT00002,2564,1331,961,260
887,2024-10-04,PT00002,2557,1463,823,296
888,2024-10-05,PT00002,1668,908,508,142
889,2024-10-06,PT00002,2523,1364,952,295
890,2024-10-07,PT00002,2700,1608,1172,321
891,2024-10-08,PT00002,2044,1124,631,181
892,2024-10-09,PT00002,1865,932,518,130
893,2024-10-10,PT00002,2298,1129,802,203
894,2024-10-11,PT00002,1942,1102,774,173
895,2024-10-12,PT00002,1804,1048,665,131
896,2024-10-13,PT00002,2396,1280,861,214
897,2024-10-14,PT00002,2511,1082,759,235
898,2024-10-15,PT00002,2237,1245,761,256
899,2024-10-16,PT00002,1783,937,542,138
900,2024-10-17,PT00002,2123,1149,841,204
901,2024-10-18,PT00002,2278,1303,754,152
902,2024-10-19,PT00002,1874,956,679,179
903,2024-10-20,PT00002,1974,1241,807,219
904,2024-10-21,PT00002,1812,924,678,113
905,2024-10-22,PT00002,3057,1594,1092,280
906,2024-10-23,PT00002,1825,1028,596,131
907,2024-10-24,PT00002,1727,1151,713,168
908,2024-10-25,PT00002,2904,1474,954,280
909,2024-10-26,PT00002,2049,1128,682,184
910,2024-10-27,PT00002,2851,1603,932,229
911,2024-10-28,PT00002,2304,1122,775,220
912,2024-10-29,PT00002,2101,1157,794,210
913,2024-10-30,PT00002,1851,1008,704,199
914,2024-10-31,PT00002,1829,893,574,127
915,2024-11-01,PT00002,2237,1192,873,272
916,2024-11-02,PT00002,2451,1284,733,180
917,2024-11-03,PT00002,2283,1308,874,313
918,2024-11-04,PT00002,2018,1090,698,181
919,2024-11-05,PT00002,2108,1351,898,247
920,2024-11-06,PT00002,2752,1535,878,214
921,2024-11-07,PT00002,1986,1052,594,177
922,2024-11-08,PT00002,1901,910,528,115
923,2024-11-09,PT00002,2322,1243,761,206
924,2024-11-10,PT00002,3037,1478,957,273
925,2024-11-11,PT00002,2018,1001,644,202
926,2024-11-12,PT00002,1953,1107,621,179
927,2024-11-13,PT00002,1858,1032,768,181
928,2024-11-14,PT00002,2195,1318,869,290
929,2024-11-15,PT00002,2537,1322,795,168
930,2024-11-16,PT00002,1122,551,337,96
931,2024-11-17,PT00002,2493,1244,741,183
932,2024-11-18,PT00002,1594,925,663,148
933,2024-11-19,PT00002,1539,965,607,209
934,2024-11-20,PT00002,2527,1325,859,177
935,2024-11-21,PT00002,1987,971,660,209
936,2024-11-22,PT00002,2015,1088,611,197
937,2024-11-23,PT00002,1970,1018,583,226
938,2024-11-24,PT00002,2763,1483,991,260
939,2024-11-25,PT00002,1676,950,570,145
940,2024-11-26,PT00002,2362,1096,689,224
941,2024-11-27,PT00002,2129,1138,836,171
942,2024-11-28,PT00002,1495,913,632,237
943,2024-11-29,PT00002,2140,989,620,143
944,2024-11-30,PT00002,2236,1254,757,155
945,2024-12-01,PT00002,2061,1090,795,208
946,2024-12-02,PT00002,1849,1020,700,195
947,2024-12-03,PT00002,2275,1173,699,175
948,2024-12-04,PT00002,2086,1299,877,219
949,2024-12-05,PT00002,2821,1556,1028,345
950,2024-12-06,PT00002,2547,1336,963,271
951,2024-12-07,PT00002,1726,980,555,182
952,2024-12-08,PT00002,1595,730,417,131
953,2024-12-09,PT00002,1774,823,488,144
954,2024-12-10,PT00002,2384,1470,872,293
955,2024-12-11,PT00002,2685,1502,830,276
956,2024-12-12,PT00002,2021,1080,599,122
957,2024-12-13,PT00002,1725,966,701,238
958,2024-12-14,PT00002,2047,1096,721,273
959,2024-12-15,PT00002,2193,1088,774,240
960,2024-12-16,PT00002,1979,1032,621,188
961,2024-12-17,PT00002,2375,1346,958,243
962,2024-12-18,PT00002,2028,1151,648,136
963,2024-12-19,PT00002,1714,910,557,168
964,2024-12-20,PT00002,3006,1687,1035,215
965,2024-12-21,PT00002,1790,964,709,232
966,2024-12-22,PT00002,2123,1012,614,254
967,2024-12-23,PT00002,2226,1224,869,224
968,2024-12-24,PT00002,2126,1258,743,216
969,2024-12-25,PT00002,1954,1100,649,176
970,2024-12-26,PT00002,1826,960,570,162
971,2024-12-27,PT00002,2955,1399,1032,233
972,2024-12-28,PT00002,2447,1500,879,303
973,2024-12-29,PT00002,1680,884,629,172
974,2024-12-30,PT00002,1589,821,584,137
975,2024-12-31,PT00002,2152,1098,695,214
976,2025-01-01,PT00002,3612,1975,1293,298
977,2025-01-02,PT00002,2893,1606,1085,283
978,2025-01-03,PT00002,2200,1257,828,215
979,2025-01-04,PT00002,2153,1125,827,281
980,2025-01-05,PT00002,2218,1149,820,191
981,2025-01-06,PT00002,1985,1058,664,190
982,2025-01-07,PT00002,2025,1062,641,170
983,2025-01-08,PT00002,2494,1318,849,211
984,2025-01-09,PT00002,1779,1064,697,210
985,2025-01-10,PT00002,3015,1567,957,282
986,2025-01-11,PT00002,3070,1807,1252,249
987,2025-01-12,PT00002,2765,1536,1016,282
988,2025-01-13,PT00002,2006,955,539,191
989,2025-01-14,PT00002,2883,1815,1216,325
990,2025-01-15,PT00002,2922,1366,962,189
991,2025-01-16,PT00002,2508,1309,800,222
992,2025-01-17,PT00002,2027,1178,752,215
993,2025-01-18,PT00002,2031,1165,718,154
994,2025-01-19,PT00002,2308,949,596,209
995,2025-01-20,PT00002,1293,738,456,147
996,2025-01-21,PT00002,1303,799,521,184
997,2025-01-22,PT00002,1630,931,558,157
998,2025-01-23,PT00002,1510,819,453,128
999,2025-01-24,PT00002,2258,1404,1019,304
1000,2025-01-25,PT00002,2257,1589,1115,335
1001,2025-01-26,PT00002,1644,1059,777,239
1002,2025-01-27,PT00002,2319,1200,711,186
1003,2025-01-28,PT00002,2291,1248,823,219
1004,2025-01-29,PT00002,2055,1136,779,272
1005,2025-01-30,PT00002,2329,1366,956,237
1006,2025-01-31,PT00002,2479,1266,723,224
1007,2025-02-01,PT00002,2494,1424,1035,324
1008,2025-02-02,PT00002,2607,1208,731,235
1009,2025-02-03,PT00002,1649,871,572,167
1010,2025-02-04,PT00002,1744,780,436,112
1011,2025-02-05,PT00002,2540,1402,1050,362
1012,2025-02-06,PT00002,2388,1140,814,212
1013,2025-02-07,PT00002,2165,1008,614,170
1014,2025-02-08,PT00002,2568,1472,898,305
1015,2025-02-09,PT00002,2215,1261,742,210
1016,2025-02-10,PT00002,2389,1362,964,313
1017,2025-02-11,PT00002,1810,1140,810,195
1018,2025-02-12,PT00002,2874,1681,932,305
1019,2025-02-13,PT00002,2543,1454,826,203
1020,2025-02-14,PT00002,2175,1167,822,211
1021,2025-02-15,PT00002,1843,794,548,169
1022,2025-02-16,PT00002,2375,1438,1043,318
1023,2025-02-17,PT00002,1981,1023,684,154
1024,2025-02-18,PT00002,2385,1291,911,243
1025,2025-02-19,PT00002,2041,1021,606,170
1026,2025-02-20,PT00002,2223,1193,842,216
1027,2025-02-21,PT00002,1599,911,555,180
1028,2025-02-22,PT00002,1821,1064,780,185
1029,2025-02-23,PT00002,3178,1730,1080,328
1030,2025-02-24,PT00002,2243,1263,809,290
1031,2025-02-25,PT00002,1701,1003,743,279
1032,2025-02-26,PT00002,2674,1549,945,255
1033,2025-02-27,PT00002,2012,1085,643,211
1034,2025-02-28,PT00002,2551,1337,939,252
1035,2025-03-01,PT00002,1959,1217,683,222
1036,2025-03-02,PT00002,3021,1394,910,268
1037,2025-03-03,PT00002,2659,1143,714,215
1038,2025-03-04,PT00002,2804,1547,1000,228
1039,2025-03-05,PT00002,2207,1256,833,227
1040,2025-03-06,PT00002,1155,583,353,99
1041,2025-03-07,PT00002,2989,1774,1152,378
1042,2025-03-08,PT00002,2474,1460,851,254
1043,2025-03-09,PT00002,2373,1265,825,242
1044,2025-03-10,PT00002,3113,1727,1255,334
1045,2025-03-11,PT00002,1215,621,455,147
1046,2025-03-12,PT00002,1875,1084,703,180
1047,2025-03-13,PT00002,2627,1297,896,246
1048,2025-03-14,PT00002,1462,875,550,166
1049,2025-03-15,PT00002,2906,1604,1170,346
1050,2025-03-16,PT00002,2554,1351,976,266
1051,2025-03-17,PT00002,1436,739,496,174
1052,2025-03-18,PT00002,2757,1812,1019,252
1053,2025-03-19,PT00002,2268,1299,934,189
1054,2025-03-20,PT00002,1482,870,518,137
1055,2025-03-21,PT00002,2458,1318,809,205
1056,2025-03-22,PT00002,2490,1254,844,273
1057,2025-03-23,PT00002,2688,1481,943,317
1058,2025-03-24,PT00002,1900,1037,672,206
1059,2025-03-25,PT00002,2402,1134,650,146
1060,2025-03-26,PT00002,2751,1323,976,218
1061,2025-03-27,PT00002,2099,1343,906,264
1062,2025-03-28,PT00002,2632,1285,898,232
1063,2025-03-29,PT00002,1770,889,548,170
1064,2025-03-30,PT00002,2723,1533,1054,205
1065,2025-03-31,PT00002,2039,1204,877,234
1066,2025-04-01,PT00002,1798,1076,736,229
1067,2025-04-02,PT00002,1726,1034,656,124
1068,2025-04-03,PT00002,2722,1453,906,246
1069,2025-04-04,PT00002,1583,857,482,111
1070,2025-04-05,PT00002,2310,1495,888,228
1071,2025-04-06,PT00002,1774,929,534,177
1072,2025-04-07,PT00002,1986,1032,692,185
1073,2025-04-08,PT00002,2127,1334,932,238
1074,2025-04-09,PT00002,2342,1417,861,255
1075,2025-04-10,PT00002,2193,1085,778,279
1076,2025-04-11,PT00002,2824,1542,876,251
1077,2025-04-12,PT00002,2387,1411,954,276
1078,2025-04-13,PT00002,2137,1167,854,231
1079,2025-04-14,PT00002,2935,1569,936,265
1080,2025-04-15,PT00002,2385,1385,762,257
1081,2025-04-16,PT00002,2247,1199,755,177
1082,2025-04-17,PT00002,1504,824,474,119
