customer_id,partner_id,first_purchase_date,last_purchase_date,total_orders,ltv_krw,segment,payment_method
CU0000358,PT00053,2024-09-26,2024-09-26,1,2522526,Premium,Carrier Subscription
CU0000359,PT00076,2026-04-17,2026-04-17,1,685253,Entry,Card
CU0000360,PT00059,2025-08-09,2025-08-09,1,1276990,Mid,Card
CU0000361,PT00046,2025-05-30,2025-05-30,1,1646996,Mid,Card
CU0000362,PT00059,2025-12-01,2025-12-27,2,893820,Entry,Installment
CU0000363,PT00008,2026-03-03,2026-03-03,1,1539486,Mid,Card
CU0000364,PT00009,2024-06-24,2024-06-24,1,1604038,Mid,Card
CU0000365,PT00076,2024-12-01,2024-12-01,1,611081,Entry,Carrier Subscription
CU0000366,PT00041,2025-12-22,2025-12-22,1,757874,Entry,Installment
CU0000367,PT00043,2026-01-04,2026-01-04,1,732805,Entry,Installment
CU0000368,PT00066,2026-02-23,2026-04-04,3,1301461,Entry,Carrier Subscription
CU0000369,PT00007,2025-01-19,2026-02-17,10,7039129,Premium,Installment
CU0000370,PT00074,2024-11-24,2024-11-24,1,1462172,Mid,Installment
CU0000371,PT00049,2026-01-28,2026-01-28,3,1957414,Mid,Card
CU0000372,PT00053,2024-12-06,2025-07-25,2,3485206,Premium,Carrier Subscription
CU0000373,PT00045,2026-02-10,2026-02-10,1,1209558,Mid,Card
CU0000374,PT00002,2025-07-30,2025-07-30,1,1340435,Mid,Installment
CU0000375,PT00033,2025-07-25,2025-07-25,1,1995621,Premium,Card
CU0000376,PT00078,2025-09-25,2026-04-03,2,1571552,Mid,Card
CU0000377,PT00072,2026-03-04,2026-03-18,10,7733315,Premium,Installment
CU0000378,PT00057,2025-04-12,2025-04-12,1,1891571,Mid,Card
CU0000379,PT00052,2025-06-23,2025-12-28,2,2530530,Mid,Carrier Subscription
CU0000380,PT00057,2025-01-24,2025-01-24,1,2066586,Premium,Installment
CU0000381,PT00070,2025-01-14,2026-03-18,2,2928656,Premium,Card
CU0000382,PT00039,2025-12-14,2026-03-29,3,2524459,Mid,Installment
CU0000383,PT00055,2025-02-17,2025-02-17,1,654898,Entry,Card
CU0000384,PT00012,2025-04-19,2025-04-19,1,2555896,Premium,Card
CU0000385,PT00005,2026-04-25,2026-04-25,1,1654023,Mid,Card
CU0000386,PT00023,2025-01-05,2025-01-05,1,1446495,Mid,Installment
CU0000387,PT00053,2026-03-07,2026-03-25,2,2181559,Mid,Card
CU0000388,PT00016,2025-10-24,2025-10-24,1,1301872,Mid,Card
CU0000389,PT00074,2024-11-02,2024-11-02,1,909797,Entry,Card
CU0000390,PT00026,2025-07-19,2025-12-14,2,1620107,Mid,Card
CU0000391,PT00075,2024-10-29,2024-10-29,1,1141312,Mid,Card
CU0000392,PT00028,2026-02-24,2026-04-04,2,2171191,Mid,Card
CU0000393,PT00012,2024-06-03,2025-02-05,2,2515526,Mid,Carrier Subscription
CU0000394,PT00041,2025-11-30,2026-03-01,2,2124360,Mid,Card
CU0000395,PT00023,2025-10-30,2025-10-30,1,605329,Entry,Card
CU0000396,PT00006,2026-04-10,2026-04-10,1,761990,Entry,Installment
CU0000397,PT00051,2026-01-21,2026-01-21,1,1719342,Mid,Card
CU0000398,PT00068,2025-02-21,2025-02-21,1,1338217,Mid,Carrier Subscription
CU0000399,PT00042,2025-02-24,2025-06-22,10,1251052,Entry,Carrier Subscription
CU0000400,PT00009,2025-05-20,2025-06-03,2,2140563,Mid,Card
CU0000401,PT00070,2024-08-07,2025-09-01,2,4754702,Premium,Installment
CU0000402,PT00036,2025-08-02,2025-08-02,1,3424600,Premium,Installment
CU0000403,PT00078,2025-01-13,2025-03-31,2,4541992,Premium,Card
CU0000404,PT00061,2026-03-11,2026-03-11,1,1260969,Mid,Installment
CU0000405,PT00019,2026-02-16,2026-02-16,1,1632586,Mid,Card
CU0000406,PT00073,2025-04-07,2025-04-07,1,1707959,Mid,Card
CU0000407,PT00042,2024-07-17,2025-08-29,2,676651,Entry,Card
CU0000408,PT00066,2026-04-08,2026-04-08,1,1647552,Mid,Card
CU0000409,PT00027,2025-04-20,2025-04-20,1,1746542,Mid,Card
CU0000410,PT00025,2024-05-12,2024-05-12,1,1547816,Mid,Installment
CU0000411,PT00029,2025-11-13,2025-12-10,2,2437825,Mid,Card
CU0000412,PT00006,2025-03-15,2025-03-15,1,2729260,Premium,Installment
CU0000413,PT00040,2026-03-08,2026-03-22,2,1852754,Mid,Carrier Subscription
CU0000414,PT00003,2024-06-28,2025-06-27,2,2243704,Mid,Card
CU0000415,PT00031,2025-12-29,2026-02-18,3,2726655,Mid,Card
CU0000416,PT00023,2025-01-18,2025-11-22,3,862331,Entry,Installment
CU0000417,PT00010,2025-09-17,2025-10-18,3,3147038,Premium,Card
CU0000418,PT00021,2026-02-21,2026-03-24,2,1651596,Mid,Card
CU0000419,PT00063,2026-02-22,2026-02-22,1,565469,Entry,Carrier Subscription
CU0000420,PT00011,2025-10-06,2025-10-06,1,1130226,Mid,Card
CU0000421,PT00047,2026-02-27,2026-02-27,1,710913,Entry,Card
CU0000422,PT00050,2025-06-19,2025-11-13,2,2134363,Mid,Carrier Subscription
CU0000423,PT00025,2025-01-01,2025-01-01,1,547494,Entry,Card
CU0000424,PT00063,2025-08-30,2025-08-30,1,566683,Entry,Card
CU0000425,PT00032,2025-11-10,2026-04-06,3,2847676,Mid,Installment
CU0000426,PT00071,2025-05-15,2025-05-15,1,621459,Entry,Card
CU0000427,PT00061,2026-03-09,2026-03-09,1,2504159,Premium,Card
CU0000428,PT00037,2025-06-25,2025-06-25,1,1944748,Mid,Card
CU0000429,PT00066,2024-05-28,2025-09-19,3,1908760,Mid,Card
CU0000430,PT00075,2024-06-23,2024-06-23,1,3566199,Premium,Card
CU0000431,PT00053,2024-10-30,2026-03-04,2,847303,Entry,Installment
CU0000432,PT00019,2025-10-14,2026-02-02,2,2311305,Mid,Card
CU0000433,PT00002,2024-10-24,2024-10-24,1,1722747,Mid,Carrier Subscription
CU0000434,PT00015,2025-12-02,2025-12-19,2,1584974,Mid,Card
CU0000435,PT00040,2025-04-03,2025-04-03,1,820969,Entry,Installment
CU0000436,PT00008,2024-07-16,2026-02-26,2,929152,Entry,Installment
CU0000437,PT00075,2025-09-05,2025-09-05,1,1575680,Mid,Card
CU0000438,PT00009,2025-10-29,2026-04-16,2,1753641,Mid,Installment
CU0000439,PT00042,2024-07-18,2024-07-18,1,534944,Entry,Card
CU0000440,PT00049,2025-04-10,2025-06-13,2,1979857,Mid,Card
CU0000441,PT00042,2025-10-22,2025-10-22,1,2404287,Premium,Installment
CU0000442,PT00015,2024-12-19,2025-01-10,10,6008193,Premium,Card
CU0000443,PT00068,2024-06-05,2025-02-11,2,1873954,Mid,Installment
CU0000444,PT00036,2026-01-09,2026-01-09,1,1588569,Mid,Installment
CU0000445,PT00069,2024-06-13,2024-06-13,1,1443900,Mid,Card
CU0000446,PT00051,2024-12-14,2024-12-14,1,1556788,Mid,Installment
CU0000447,PT00011,2025-02-03,2025-02-03,1,1739722,Mid,Card
CU0000448,PT00053,2025-02-16,2026-01-16,5,3327594,Mid,Carrier Subscription
CU0000449,PT00009,2024-08-22,2024-08-22,1,1626607,Mid,Card
CU0000450,PT00029,2024-11-06,2024-11-06,1,1550149,Mid,Installment
CU0000451,PT00078,2025-06-17,2025-06-17,1,1163806,Mid,Card
CU0000452,PT00070,2025-03-17,2025-03-17,1,1886401,Mid,Installment
CU0000453,PT00067,2025-07-14,2025-07-14,1,508841,Entry,Card
CU0000454,PT00038,2025-10-12,2025-10-12,1,1204500,Mid,Card
CU0000455,PT00021,2026-01-06,2026-01-06,1,1801060,Mid,Card
CU0000456,PT00059,2024-09-17,2025-01-27,2,4621885,Premium,Card
CU0000457,PT00016,2024-09-13,2024-09-13,1,1234240,Mid,Carrier Subscription
CU0000458,PT00005,2024-07-01,2025-10-17,2,2052734,Mid,Carrier Subscription
CU0000459,PT00052,2026-03-08,2026-03-08,1,1071022,Mid,Card
CU0000460,PT00015,2025-02-22,2025-08-28,5,2041537,Mid,Card
CU0000461,PT00006,2025-05-22,2025-05-22,1,3344156,Premium,Installment
CU0000462,PT00078,2026-04-10,2026-04-10,1,759735,Entry,Card
CU0000463,PT00026,2025-07-27,2025-09-20,5,1724342,Entry,Installment
CU0000464,PT00012,2024-10-28,2024-10-28,1,2366149,Premium,Carrier Subscription
CU0000465,PT00059,2025-04-24,2025-04-24,1,3115101,Premium,Card
CU0000466,PT00049,2025-09-08,2025-12-15,3,1905494,Mid,Installment
CU0000467,PT00071,2025-04-22,2025-04-22,1,1686697,Mid,Installment
CU0000468,PT00018,2024-11-15,2026-04-16,5,5137280,Premium,Card
CU0000469,PT00052,2024-05-08,2024-05-08,1,1242394,Mid,Card
CU0000470,PT00044,2026-03-30,2026-03-30,1,553265,Entry,Card
CU0000471,PT00008,2026-01-15,2026-04-15,2,2217481,Mid,Installment
CU0000472,PT00001,2026-03-31,2026-03-31,1,550977,Entry,Card
CU0000473,PT00071,2024-12-10,2024-12-10,1,1741794,Mid,Card
CU0000474,PT00075,2025-10-09,2025-12-09,5,2024532,Mid,Card
CU0000475,PT00031,2024-06-27,2025-06-05,2,697361,Entry,Installment
CU0000476,PT00075,2025-01-24,2026-04-25,2,2400358,Mid,Carrier Subscription
CU0000477,PT00026,2024-12-19,2026-04-29,3,1142913,Entry,Card
CU0000478,PT00066,2025-03-26,2025-10-06,3,2135404,Mid,Carrier Subscription
CU0000479,PT00006,2025-04-20,2025-04-20,1,653237,Entry,Card
CU0000480,PT00019,2026-02-16,2026-03-17,3,1652262,Mid,Installment
CU0000481,PT00041,2024-10-02,2025-07-27,3,978022,Entry,Card
CU0000482,PT00018,2026-02-22,2026-04-09,2,4530269,Premium,Installment
CU0000483,PT00058,2024-07-22,2024-07-22,1,1792691,Mid,Installment
CU0000484,PT00049,2024-11-01,2024-11-01,1,1442961,Mid,Installment
CU0000485,PT00032,2025-02-21,2025-02-21,1,1158906,Mid,Installment
CU0000486,PT00064,2025-07-19,2025-12-05,2,2552383,Mid,Installment
CU0000487,PT00042,2025-07-21,2025-11-12,5,1560421,Entry,Carrier Subscription
CU0000488,PT00061,2025-10-26,2025-10-26,1,1683712,Mid,Card
CU0000489,PT00061,2024-12-16,2024-12-16,1,647512,Entry,Card
CU0000490,PT00025,2024-05-18,2024-05-18,1,1840724,Mid,Card
CU0000491,PT00047,2026-02-04,2026-04-08,2,1755969,Mid,Card
CU0000492,PT00050,2025-03-04,2025-03-04,1,2801276,Premium,Card
CU0000493,PT00027,2024-11-30,2024-12-06,3,2018382,Mid,Card
CU0000494,PT00017,2025-07-14,2025-07-14,1,2003327,Premium,Installment
CU0000495,PT00011,2026-03-03,2026-03-07,2,1050088,Entry,Installment
CU0000496,PT00012,2026-04-08,2026-04-08,1,1236737,Mid,Card
CU0000497,PT00026,2025-08-15,2025-08-15,1,523914,Entry,Card
CU0000498,PT00052,2025-11-30,2026-03-06,2,922470,Entry,Card
CU0000499,PT00065,2026-02-06,2026-03-05,2,4218475,Premium,Card
CU0000500,PT00039,2025-12-24,2026-02-06,3,1362334,Entry,Carrier Subscription
CU0000501,PT00052,2025-08-15,2025-12-29,2,2263416,Mid,Card
CU0000502,PT00012,2024-10-18,2024-10-18,1,668605,Entry,Installment
CU0000503,PT00031,2025-09-07,2025-09-07,1,1450074,Mid,Installment
CU0000504,PT00015,2024-09-25,2024-09-25,1,2184887,Premium,Card
CU0000505,PT00010,2025-08-26,2025-08-26,1,1435206,Mid,Card
CU0000506,PT00038,2024-11-11,2024-11-11,1,1641578,Mid,Card
CU0000507,PT00022,2025-10-09,2025-12-01,2,2598460,Premium,Installment
CU0000508,PT00019,2025-08-31,2025-08-31,1,1650035,Mid,Card
CU0000509,PT00007,2024-07-15,2025-11-14,3,893668,Entry,Card
CU0000510,PT00026,2025-09-15,2025-09-15,1,1519973,Mid,Carrier Subscription
CU0000511,PT00067,2024-05-31,2025-01-25,5,3542653,Mid,Card
CU0000512,PT00079,2026-01-03,2026-01-03,1,2672705,Premium,Carrier Subscription
CU0000513,PT00002,2025-04-08,2025-04-20,2,3757828,Premium,Card
CU0000514,PT00072,2025-07-25,2025-07-25,1,729413,Entry,Installment
CU0000515,PT00028,2025-02-08,2025-02-08,1,1073372,Mid,Carrier Subscription
CU0000516,PT00048,2025-11-20,2025-12-15,2,1131904,Entry,Card
CU0000517,PT00034,2024-07-10,2024-07-10,1,3067221,Premium,Installment
CU0000518,PT00025,2026-04-07,2026-04-07,1,861622,Entry,Installment
CU0000519,PT00019,2024-12-16,2024-12-16,1,3539575,Premium,Card
CU0000520,PT00057,2025-01-09,2025-01-09,1,769248,Entry,Card
CU0000521,PT00059,2025-12-02,2025-12-02,1,538648,Entry,Carrier Subscription
CU0000522,PT00052,2025-03-19,2025-08-02,3,844497,Entry,Installment
CU0000523,PT00018,2024-10-03,2024-10-03,1,1990241,Premium,Card
CU0000524,PT00037,2024-08-11,2026-04-13,3,2936375,Mid,Installment
CU0000525,PT00028,2025-06-23,2025-06-23,1,3111680,Premium,Installment
CU0000526,PT00054,2026-03-12,2026-04-16,3,3271866,Premium,Card
CU0000527,PT00046,2025-06-17,2025-06-17,1,1706693,Mid,Card
CU0000528,PT00015,2025-05-25,2025-09-07,10,3062786,Mid,Card
CU0000529,PT00001,2026-02-05,2026-02-20,2,4318238,Premium,Card
CU0000530,PT00078,2024-11-16,2024-11-16,1,1373711,Mid,Card
CU0000531,PT00016,2026-04-10,2026-04-21,2,1589961,Mid,Card
CU0000532,PT00024,2026-01-17,2026-03-15,2,1555247,Mid,Card
CU0000533,PT00042,2025-12-01,2026-02-04,2,2183439,Mid,Card
CU0000534,PT00010,2026-01-15,2026-02-06,5,3377112,Mid,Installment
CU0000535,PT00033,2025-04-29,2025-04-29,1,1914629,Mid,Card
CU0000536,PT00026,2024-06-28,2024-06-28,1,3460030,Premium,Card
CU0000537,PT00048,2024-08-18,2024-08-18,1,2094800,Premium,Card
CU0000538,PT00001,2025-12-07,2025-12-07,1,1389758,Mid,Card
CU0000539,PT00037,2024-10-23,2024-10-23,1,736673,Entry,Installment
CU0000540,PT00027,2026-02-28,2026-04-07,2,2216988,Mid,Installment
CU0000541,PT00077,2026-02-16,2026-02-16,1,1254965,Mid,Carrier Subscription
CU0000542,PT00054,2026-01-15,2026-03-27,2,965319,Entry,Card
CU0000543,PT00018,2024-07-10,2024-07-10,1,888956,Entry,Card
CU0000544,PT00047,2026-01-05,2026-03-22,2,1004999,Entry,Installment
CU0000545,PT00030,2024-05-11,2024-12-02,5,1653125,Entry,Card
CU0000546,PT00039,2025-06-21,2025-06-21,1,1558928,Mid,Card
CU0000547,PT00027,2024-08-04,2025-07-23,2,4049355,Premium,Installment
CU0000548,PT00015,2025-02-11,2025-02-11,1,3367532,Premium,Installment
CU0000549,PT00074,2025-10-05,2025-10-05,1,574315,Entry,Card
CU0000550,PT00036,2025-12-03,2025-12-03,1,1256304,Mid,Carrier Subscription
CU0000551,PT00066,2025-10-05,2025-10-05,1,907967,Entry,Installment
CU0000552,PT00037,2024-11-20,2024-11-20,1,1453186,Mid,Card
CU0000553,PT00014,2025-07-29,2025-12-23,2,778676,Entry,Card
CU0000554,PT00014,2026-01-29,2026-01-29,1,1079663,Mid,Installment
CU0000555,PT00050,2025-09-08,2025-09-08,1,1345778,Mid,Card
CU0000556,PT00027,2025-02-13,2025-02-13,1,1289615,Mid,Card
CU0000557,PT00007,2024-07-24,2025-12-30,5,2068686,Mid,Carrier Subscription
CU0000558,PT00062,2024-10-29,2025-10-30,3,2074428,Mid,Card
CU0000559,PT00069,2024-05-20,2024-05-20,1,822875,Entry,Installment
CU0000560,PT00029,2025-08-25,2026-03-31,3,849422,Entry,Carrier Subscription
CU0000561,PT00047,2025-01-10,2025-01-10,1,1826171,Mid,Carrier Subscription
CU0000562,PT00068,2026-04-11,2026-04-11,1,1349686,Mid,Installment
CU0000563,PT00012,2025-08-17,2025-08-17,1,1628836,Mid,Card
CU0000564,PT00034,2024-10-19,2026-03-06,3,1209922,Entry,Card
CU0000565,PT00040,2024-06-19,2025-10-25,3,2414997,Mid,Installment
CU0000566,PT00060,2026-01-30,2026-03-16,5,2944717,Mid,Installment
CU0000567,PT00019,2026-04-07,2026-04-24,3,1145345,Entry,Carrier Subscription
CU0000568,PT00026,2024-12-21,2024-12-21,1,864516,Entry,Card
CU0000569,PT00059,2025-09-17,2025-09-17,1,2623728,Premium,Installment
CU0000570,PT00001,2025-03-14,2025-06-12,5,5030766,Premium,Card
CU0000571,PT00056,2024-08-17,2024-08-17,1,1736805,Mid,Card
CU0000572,PT00008,2024-06-05,2024-07-03,2,2316837,Mid,Installment
CU0000573,PT00029,2024-12-23,2026-01-09,2,1019517,Entry,Installment
CU0000574,PT00044,2024-07-30,2024-07-30,1,1838231,Mid,Card
CU0000575,PT00045,2024-07-15,2024-07-15,1,1877690,Mid,Card
CU0000576,PT00054,2024-10-30,2024-10-30,1,1560919,Mid,Card
CU0000577,PT00063,2026-03-21,2026-03-21,1,766395,Entry,Card
CU0000578,PT00076,2025-06-22,2025-06-22,1,706538,Entry,Card
CU0000579,PT00021,2024-08-14,2025-06-11,2,845759,Entry,Installment
CU0000580,PT00050,2025-04-18,2025-04-18,1,589213,Entry,Installment
CU0000581,PT00003,2025-02-13,2026-04-08,3,835362,Entry,Carrier Subscription
CU0000582,PT00076,2025-03-22,2025-07-20,5,6368289,Premium,Carrier Subscription
CU0000583,PT00052,2026-03-19,2026-03-19,1,3547852,Premium,Card
CU0000584,PT00004,2025-03-19,2025-03-19,1,2702523,Premium,Installment
CU0000585,PT00036,2025-09-21,2025-09-21,1,1887148,Mid,Card
CU0000586,PT00070,2024-07-16,2024-07-16,1,1726230,Mid,Card
CU0000587,PT00021,2026-02-07,2026-03-26,3,823257,Entry,Card
CU0000588,PT00040,2025-08-22,2025-08-22,1,3143647,Premium,Installment
CU0000589,PT00016,2025-03-13,2025-03-13,1,884680,Entry,Card
CU0000590,PT00065,2024-12-04,2024-12-04,1,1317078,Mid,Card
CU0000591,PT00064,2024-05-26,2024-05-26,1,697291,Entry,Installment
CU0000592,PT00018,2025-10-19,2025-10-19,1,1059081,Mid,Installment
CU0000593,PT00035,2025-02-12,2025-02-12,1,778022,Entry,Carrier Subscription
CU0000594,PT00078,2024-10-16,2024-10-16,1,589349,Entry,Card
CU0000595,PT00003,2025-04-10,2025-04-10,1,2131774,Premium,Installment
CU0000596,PT00006,2025-04-11,2025-04-11,1,1107082,Mid,Carrier Subscription
CU0000597,PT00034,2024-10-31,2025-08-08,3,1191166,Entry,Installment
CU0000598,PT00071,2024-07-17,2025-12-31,2,2055526,Mid,Installment
CU0000599,PT00058,2025-02-10,2025-02-10,1,648114,Entry,Card
CU0000600,PT00016,2025-06-27,2026-03-04,2,940183,Entry,Installment
CU0000601,PT00041,2025-02-03,2025-02-03,1,1639327,Mid,Installment
CU0000602,PT00057,2024-06-17,2025-04-22,2,2289599,Mid,Card
CU0000603,PT00043,2024-12-01,2025-04-27,2,4060446,Premium,Installment
CU0000604,PT00060,2024-08-03,2025-07-22,3,5223663,Premium,Card
CU0000605,PT00033,2024-07-11,2024-07-11,1,1358249,Mid,Card
CU0000606,PT00066,2025-09-27,2025-09-27,1,3528843,Premium,Card
CU0000607,PT00005,2024-10-12,2026-02-22,2,1469829,Mid,Carrier Subscription
CU0000608,PT00018,2025-09-09,2025-09-09,1,1405706,Mid,Card
CU0000609,PT00050,2025-08-07,2025-08-07,1,1621496,Mid,Card
CU0000610,PT00011,2024-05-17,2024-05-17,1,1216996,Mid,Installment
CU0000611,PT00001,2024-06-09,2026-02-10,3,1774498,Mid,Installment
CU0000612,PT00069,2025-01-15,2025-07-23,2,1402382,Mid,Installment
CU0000613,PT00006,2024-08-06,2024-08-06,1,1532950,Mid,Card
CU0000614,PT00044,2026-01-02,2026-04-21,2,1696210,Mid,Card
CU0000615,PT00062,2024-10-07,2024-10-07,1,800012,Entry,Card
CU0000616,PT00025,2024-06-23,2024-06-23,1,826797,Entry,Card
CU0000617,PT00058,2026-02-04,2026-04-19,2,2565538,Mid,Carrier Subscription
CU0000618,PT00046,2025-07-05,2025-07-05,1,842223,Entry,Card
CU0000619,PT00066,2024-10-08,2026-01-06,2,2428226,Mid,Card
CU0000620,PT00018,2024-10-15,2025-04-13,3,4351908,Premium,Carrier Subscription
CU0000621,PT00051,2025-01-11,2025-01-11,1,742992,Entry,Installment
CU0000622,PT00048,2025-12-23,2026-01-20,3,2322479,Mid,Installment
CU0000623,PT00003,2026-01-03,2026-04-28,2,996520,Entry,Carrier Subscription
CU0000624,PT00034,2024-05-03,2024-12-04,3,1843721,Mid,Installment
CU0000625,PT00073,2026-02-26,2026-02-26,1,1253640,Mid,Installment
CU0000626,PT00079,2024-08-21,2024-11-29,2,1615556,Mid,Card
CU0000627,PT00065,2025-06-24,2025-06-24,1,3403246,Premium,Card
CU0000628,PT00003,2024-11-11,2024-11-11,1,857339,Entry,Card
CU0000629,PT00011,2026-01-11,2026-01-11,1,868595,Entry,Card
CU0000630,PT00075,2024-09-13,2024-12-07,3,956148,Entry,Installment
CU0000631,PT00039,2025-09-26,2025-10-06,3,2252774,Mid,Installment
CU0000632,PT00016,2024-08-11,2024-08-11,1,1535337,Mid,Card
CU0000633,PT00025,2024-05-12,2025-02-14,2,2936516,Premium,Card
CU0000634,PT00021,2026-01-04,2026-01-04,1,1492575,Mid,Carrier Subscription
CU0000635,PT00055,2026-01-03,2026-01-03,1,1755919,Mid,Card
CU0000636,PT00059,2024-11-01,2026-02-01,2,724023,Entry,Installment
CU0000637,PT00031,2025-01-07,2025-01-07,1,509666,Entry,Installment
CU0000638,PT00045,2024-05-13,2024-09-25,3,834164,Entry,Installment
CU0000639,PT00006,2024-11-23,2025-01-02,3,5378231,Premium,Card
CU0000640,PT00039,2024-08-07,2026-03-06,2,831382,Entry,Installment
CU0000641,PT00054,2025-03-23,2025-03-23,1,1056140,Mid,Carrier Subscription
CU0000642,PT00011,2025-06-13,2025-07-27,10,4492860,Mid,Carrier Subscription
CU0000643,PT00029,2025-12-01,2025-12-01,1,2054471,Premium,Card
CU0000644,PT00019,2024-06-19,2025-06-23,2,1911602,Mid,Card
CU0000645,PT00063,2025-04-14,2026-02-10,2,1772698,Mid,Installment
CU0000646,PT00019,2025-02-06,2025-02-06,1,1297185,Mid,Card
CU0000647,PT00050,2025-06-03,2026-01-19,3,2626876,Mid,Card
CU0000648,PT00047,2024-07-24,2025-07-10,2,2355531,Mid,Installment
CU0000649,PT00024,2025-05-27,2025-05-27,1,1147225,Mid,Card
CU0000650,PT00032,2024-10-20,2024-10-20,1,1811162,Mid,Card
CU0000651,PT00061,2025-08-21,2025-08-21,1,1224869,Mid,Card
CU0000652,PT00037,2024-06-03,2025-12-19,3,1328483,Entry,Card
CU0000653,PT00061,2025-12-30,2025-12-30,1,1751222,Mid,Card
CU0000654,PT00053,2026-04-06,2026-04-06,1,1678170,Mid,Card
CU0000655,PT00029,2026-03-05,2026-03-05,1,2987016,Premium,Card
CU0000656,PT00063,2025-09-24,2025-09-24,1,1373346,Mid,Carrier Subscription
CU0000657,PT00022,2025-06-10,2025-10-05,10,5574574,Premium,Installment
CU0000658,PT00078,2025-04-21,2025-04-21,1,2933401,Premium,Card
CU0000659,PT00064,2025-09-12,2025-09-24,2,2087285,Mid,Card
CU0000660,PT00027,2024-06-17,2025-06-24,2,1641476,Mid,Card
CU0000661,PT00053,2026-02-18,2026-02-18,1,1233880,Mid,Card
CU0000662,PT00001,2025-03-08,2025-03-08,1,656512,Entry,Card
CU0000663,PT00048,2025-03-28,2025-06-19,10,1741984,Entry,Card
CU0000664,PT00069,2025-05-16,2025-05-16,1,606130,Entry,Card
CU0000665,PT00030,2025-11-05,2025-11-05,1,3360418,Premium,Card
CU0000666,PT00078,2026-04-07,2026-04-07,1,1196608,Mid,Card
CU0000667,PT00003,2025-04-10,2025-05-08,2,2311126,Mid,Installment
CU0000668,PT00059,2026-03-30,2026-03-30,1,874273,Entry,Installment
CU0000669,PT00048,2024-07-02,2024-07-02,1,724711,Entry,Installment
CU0000670,PT00059,2025-01-06,2026-04-23,2,844018,Entry,Installment
CU0000671,PT00060,2024-08-24,2024-10-14,2,2528481,Mid,Carrier Subscription
CU0000672,PT00023,2024-08-07,2024-08-07,1,1133748,Mid,Card
CU0000673,PT00031,2024-11-30,2024-11-30,1,494047,Entry,Installment
CU0000674,PT00044,2025-08-28,2026-04-12,2,915366,Entry,Installment
CU0000675,PT00029,2025-06-30,2025-06-30,1,1396683,Mid,Carrier Subscription
CU0000676,PT00029,2025-11-05,2025-11-05,1,701805,Entry,Card
CU0000677,PT00031,2025-01-08,2025-01-08,1,1065619,Mid,Carrier Subscription
CU0000678,PT00033,2025-02-20,2025-02-20,1,2492383,Premium,Card
CU0000679,PT00037,2025-08-08,2025-08-08,1,3340970,Premium,Card
CU0000680,PT00019,2025-06-17,2025-06-17,1,3607938,Premium,Card
CU0000681,PT00028,2024-12-16,2024-12-16,1,2140633,Premium,Card
CU0000682,PT00001,2025-04-18,2025-04-18,1,1799168,Mid,Card
CU0000683,PT00031,2025-05-28,2026-01-18,3,1299959,Entry,Card
CU0000684,PT00069,2025-03-31,2025-06-16,2,2389110,Mid,Installment
CU0000685,PT00009,2026-01-07,2026-01-07,1,1659369,Mid,Carrier Subscription
CU0000686,PT00030,2025-10-28,2025-11-19,5,2688441,Mid,Installment
